"id","overrideValues","name","ref1","ref2","ref3","ref4","ref5","ref6","ref7","ref8","ref9","ref10","ref11","ref12","ref13","ref14","ref15","ref16","ref17","ref18","ref19","ref20"
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","ARHeaders.Oracle-ARHeaders.CDW-(SUB)*","boomi","agoel","INT : Non-Prod Support""","Bug","stalaricheruvu,pramesh,dineshtiwari,agoel,rdonkada,kadurthi","Boomi","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","Aurora.Account-Anaplan.Account*","boomi","agoel","INT : Non-Prod Support""","Bug","stalaricheruvu,pramesh,dineshtiwari,ankitakarra,rrusso,agoel","Boomi","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","Aurora.COA-Anaplan.COA-Master*","boomi","agoel","INT : Non-Prod Support""","Bug","stalaricheruvu,pramesh,dineshtiwari,ankitakarra,rrusso,agoel","Boomi","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","Aurora.CostCenter-Anaplan.CostCenter*","boomi","agoel","INT : Non-Prod Support""","Bug","stalaricheruvu,pramesh,dineshtiwari,ankitakarra,rrusso,agoel","Boomi","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","Aurora.LegalEntity-Anaplan.LegalEntity*","boomi","agoel","INT : Non-Prod Support""","Bug","stalaricheruvu,pramesh,dineshtiwari,ankitakarra,rrusso,agoel","Boomi","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","Aurora.LOB-Anaplan.LOB*","boomi","agoel","INT : Non-Prod Support""","Bug","stalaricheruvu,pramesh,dineshtiwari,ankitakarra,rrusso,agoel","Boomi","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","Aurora.Location-Anaplan.Location*","boomi","agoel","INT : Non-Prod Support""","Bug","stalaricheruvu,pramesh,dineshtiwari,ankitakarra,rrusso,agoel","Boomi","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","Aurora.Product-Anaplan.Product*","boomi","agoel","INT : Non-Prod Support""","Bug","stalaricheruvu,pramesh,dineshtiwari,ankitakarra,rrusso,agoel","Boomi","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","Aurora.Project-Anaplan.Project*","boomi","agoel","INT : Non-Prod Support""","Bug","stalaricheruvu,pramesh,dineshtiwari,ankitakarra,rrusso,agoel","Boomi","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","AuroraDB.GetItems-Oracle.ImportItems-(Scheduled-2)","boomi","agoel","INT : Non-Prod Support""","Bug","agoel","Boomi""","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","AuroraDB.Structure-Oracle.Structure-(Scheduled-3)","boomi","agoel","INT : Non-Prod Support""","Bug","agoel","Boomi""","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","AuroraDB.Step1NCRDetails-Oracle.CreateInvTxn-(Scheduled-2)","boomi","agoel","INT : Non-Prod Support""","Bug","sporwal","Boomi""","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","AuroraDB.Step2NCRDetails-Oracle.CreateInvTxn-(Scheduled-3)","boomi","agoel","INT : Non-Prod Support""","Bug","sporwal","Boomi""","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","BICCRequest.Oracle-SD.CDW*","boomi","agoel","INT : Non-Prod Support""","Bug","stalaricheruvu,pramesh,dineshtiwari,kadurthi,agoel","Boomi","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","Colorgraphics.Onhand-Oracle.Onhand","boomi","agoel","INT : Non-Prod Support""","Bug","agoel","Boomi""","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","GLJournalsHeaders.Oracle-GLJournalsHeaders.CDW-(SUB)*","boomi","agoel","INT : Non-Prod Support""","Bug","stalaricheruvu,pramesh,dineshtiwari,agoel,rdonkada,kadurthi","Boomi","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","GLJournalsLines.Oracle-GLJournalLines.CDW-(SUB)*","boomi","agoel","INT : Non-Prod Support""","Bug","stalaricheruvu,pramesh,dineshtiwari,agoel,rdonkada,kadurthi","Boomi","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","JPM.SUA-Oracle.BankStatement*","boomi","agoel","INT : Non-Prod Support""","Bug","stalaricheruvu,pramesh,dineshtiwari,kadurthi,ankitakarra,rrusso,ng,nikhilsinha","Boomi","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","JPMSFTP.PaymentAck-LyftSFTP.PaymentAck-(Main)","boomi","agoel","INT : Non-Prod Support""","Bug","stalaricheruvu,pramesh,dineshtiwari,kadurthi,nikhilsinha","Boomi","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","Oracle.JouranlID-LeaseAccelerator.PostingID-(ACK)*","boomi","agoel","INT : Non-Prod Support""","Bug","stalaricheruvu,agupte,pramesh,dineshtiwari,kadurthi,adhar","Boomi","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","Oracle.StructureStatus-AuroraDB.StructureStatus-(Scheduled-4)","boomi","agoel","INT : Non-Prod Support""","Bug","agoel","Boomi""","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","OWD.Onhand-Oracle.Onhand","boomi","agoel","INT : Non-Prod Support""","Bug","agoel","Boomi""","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","PO_Lines.Oracle-PO_Lines.CDW-(SUB)*","boomi","agoel","INT : Non-Prod Support""","Bug","stalaricheruvu,pramesh,dineshtiwari,agoel,rdonkada,kadurthi","Boomi","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","POHeaders.Oracle-POHeaders.CDW-(SUB)*","boomi","agoel","INT : Non-Prod Support""","Bug","stalaricheruvu,pramesh,dineshtiwari,agoel,rdonkada,kadurthi","Boomi","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","POShipments.Oracle-POShipments.CDW-(SUB)*","boomi","agoel","INT : Non-Prod Support""","Bug","stalaricheruvu,pramesh,dineshtiwari,agoel,rdonkada,kadurthi","Boomi","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","Suppliers.Oracle-Suppliers.CDW-(SUB)*","boomi","agoel","INT : Non-Prod Support""","Bug","stalaricheruvu,pramesh,dineshtiwari,agoel,rdonkada,kadurthi","Boomi","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","UAH.PaymentAck-Oracle.PaymentStatus-(Main)","boomi","agoel","INT : Non-Prod Support""","Bug","stalaricheruvu,pramesh,dineshtiwari,kadurthi,nikhilsinha","Boomi","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","USP.Onhand-Oracle.Onhand","boomi","agoel","INT : Non-Prod Support""","Bug","agoel","Boomi""","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","ERP.Balances-ARCS.Balances","boomi","ajha","INT : Non-Prod Support""","Bug","pramesh","Boomi","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","ERP.FA-FCCS.FA","boomi","ajha","INT : Non-Prod Support""","Bug","pramesh","Boomi","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","ERP.FX-FCCS.FX","boomi","ajha","INT : Non-Prod Support""","Bug","pramesh","Boomi","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","FCCS.Balances-Anaplan.Balances","boomi","ajha","INT : Non-Prod Support""","Bug","pramesh","Boomi","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","FCCS.Balances-ARCS.Balances","boomi","ajha","INT : Non-Prod Support""","Bug","pramesh","Boomi","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","Oracle.StructureStatus-AuroraDB.StructureStatus-(Scheduled-4)","boomi","agoel","INT : Non-Prod Support""","Bug","anair","Boomi""","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","ODI Load Plan Error","boomi","arpitkumarpatel","ODI non-Production errors reporting by Boomi error handler""","Bug","ndindukurthy,arpitkumarpatel,asuryaprakash,dineshtiwari,areddy,sthakur,saikirankumar,puneethpotu","","jira+APOP@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","ExternalApplications.ErrorNotification-Common.ErrorNotification*","boomi","arpitkumarpatel@lyft.com","ODI non-Production errors reporting by Boomi error handler""","Bug","ndindukurthy,arpitkumarpatel,asuryaprakash,dineshtiwari,areddy,sthakur,saikirankumar,puneethpotu","Boomi","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","JPMC.Lockbox-Oracle.Lockbox*","boomi","ashishh.patel","INT : Non-Prod Support""","Bug","stalaricheruvu,sguhagarkar,pramesh,dineshtiwari,kadurthi,amukherjee","Boomi","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","LeaseAccelerator.GLJournals-Oracle.GLJournals*","boomi","ashishh.patel","INT : Non-Prod Support""","Bug","stalaricheruvu,agupte,pramesh,dineshtiwari,kadurthi,adhar,agoel","Boomi","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","LeaseAccelerator.Invoice-Oracle.Invoice*","boomi","ashishh.patel","INT : Non-Prod Support""","Bug","stalaricheruvu,agupte,pramesh,dineshtiwari,kadurthi,adhar,anair","Boomi","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","LegalTracker.APInvoice-Oracle.APInvoice*","boomi","ashishh.patel","INT : Non-Prod Support""","Bug","stalaricheruvu,vseemakurthi,vpal,pramesh,dineshtiwari,kadurthi,amukherjee,anair","Boomi","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","NetSuite.APInvoice-Oracle.APInvoice*","boomi","ashishh.patel","INT : Non-Prod Support""","Bug","stalaricheruvu,vseemakurthi,vpal,pramesh,dineshtiwari,kadurthi,amukherjee,anair","Boomi","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","NetSuite.GLBalance-Conversion-Oracle.GLBalance*","boomi","ashishh.patel","INT : Non-Prod Support""","Bug","stalaricheruvu,pramesh,dineshtiwari,ankitakarra,rrusso,agoel","Boomi","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","NetSuiteMotivate.GLBalance-Oracle.GLBalance*","boomi","ashishh.patel","INT : Non-Prod Support""","Bug","stalaricheruvu,pramesh,dineshtiwari,ankitakarra,rrusso,agoel","Boomi","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","ServiceChannel.APInvoice-Oracle.APInvoice*","boomi","ashishh.patel","INT : Non-Prod Support""","Bug","stalaricheruvu,vseemakurthi,vpal,pramesh,dineshtiwari,kadurthi,amukherjee,anair","Boomi","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","WellsFargo.Lockbox-Oracle.Lockbox*","boomi","ashishh.patel","INT : Non-Prod Support""","Bug","stalaricheruvu,sguhagarkar,pramesh,dineshtiwari,kadurthi,amukherjee,anair","Boomi","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","File Received Notification - Bloomberg.deal - Oracle.AGIS - Main","boomi","kadurthi","INT : Non-Prod Support""","Bug","njain","Boomi","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","Concur.Expense*","boomi","kadurthi","","bug","","","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","EDM TO EPBCS MH","boomi","manpreets","","Bug","rjanarthanam,nnageshathreya,kp,rmarupudi","","jira+EPM@lyft.com","Major","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","EDMCS to Anaplan SubGL","boomi","manpreets","","Bug","rjanarthanam,nnageshathreya,kp,rmarupudi","","jira+EPM@lyft.com","Major","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","EDMCS*","boomi","manpreets","","Bug","rjanarthanam,nnageshathreya,kp,rmarupudi","","jira+EPM@lyft.com","Major","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","ERP.Balances-ARCS.Balances","boomi","manpreets","","Bug","yartal, Nsarma, MVargas","","jira+APOP@lyft.com","Major","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","ERP.FA-FCCS.FA","boomi","manpreets","","Bug","yartal,karanvarshney,MVargas","","jira+APOP@lyft.com","Major","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","ERP.FA_Adj-FCCS.FA_Adj","boomi","manpreets","","Bug","yartal,karanvarshney,MVargas","","jira+APOP@lyft.com","Major","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","ERP.FA_Unpaid-FCCS.FA_Unpaid","boomi","manpreets","","Bug","yartal,karanvarshney, MVargas","","jira+APOP@lyft.com","Major","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","ERP.FX-FCCS.FX","boomi","manpreets","","Bug","yartal,karanvarshney,MVargas","","jira+APOP@lyft.com","Major","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","FCCS.Balances-Anaplan.Balances","boomi","manpreets","","Bug","yartal,karanvarshney,MVargas","","jira+APOP@lyft.com","Major","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","FCCS.Balances-ARCS.Balances","boomi","manpreets","","Bug","yartal, Nsarma, MVargas","","jira+APOP@lyft.com","Major","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","FCCS.Balances-OAC.Balances","boomi","manpreets","","Bug","yartal,karanvarshney,MVargas","","jira+APOP@lyft.com","Major","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","FCCS.Business.Rule.IC","boomi","manpreets","","Bug","yartal,karanvarshney,MVargas","","jira+APOP@lyft.com","Major","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","Macro to Anaplan Management Hierarchy","boomi","manpreets","","Bug","rjanarthanam,nnageshathreya,kp,rmarupudi","","jira+EPM@lyft.com","Major","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","Anaplan.Amount - S3.Amount - Main*","boomi","mrajan","INT : Non-Prod Support""","Bug","nikhilsinha,dineshtiwari,mrajan","Boomi","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","Anaplan.AmountPerRide - S3.AmountPerRide - Main*","boomi","mrajan","INT : Non-Prod Support""","Bug","nikhilsinha,dineshtiwari,mrajan","Boomi","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","Black Car HVM Notifications*","boomi","mrajan","INT : Non-Prod Support""","Bug","mrajan","Boomi","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","Main: S3.BlackcarHVM_notifications - Jira.Notifications*","boomi","mrajan","INT : Non-Prod Support""","Bug","mrajan","Boomi","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","AWS S3 HTTP Client POC*","boomi","mrajan","INT : Non-Prod Support""","Bug","mrajan","Boomi","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","ARI.LeaseTransactions-LA.LeaseTransactions - Master","boomi","nbasavaraju","INT : Non-Prod Support""","Bug","agupte,pramesh,dineshtiwari,kadurthi,ashishh.patel","Boomi","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","Oanda.FXrates-LeaseAccelerator.Fxrates*","boomi","nbasavaraju","INT : Non-Prod Support""","Bug","stalaricheruvu,agupte,pramesh,dineshtiwari,kadurthi,adhar","Boomi","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","Oracle.CoupaInvoice-Coupa.Invoice","Boomi","nbasavaraju","INT : Non-Prod Support""","Bug","stalaricheruvu,pramesh","Boomi","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","Oracle.Inventory-Oracle.FixedAsset","boomi","nbasavaraju","INT : Non-Prod Support""","Bug","nbasavaraju","Boomi""","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","SB.LeaseTransactions-LA.LeaseTransactions - Master","boomi","nbasavaraju","INT : Non-Prod Support""","Bug","agupte,pramesh,dineshtiwari,kadurthi,ashishh.patel","Boomi","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","SFTP.CoupaInvAttachment-Oracle.InvAttachment","boomi","nbasavaraju","INT : Non-Prod Support""","Bug","stalaricheruvu,pramesh","Boomi","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","SFTP.NetsuitePOAttachment-Oracle.POAttachments","boomi","nbasavaraju","INT : Non-Prod Support""","Bug","nbasavaraju,vseemakurthi","Boomi","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","UAH-Connexis Payment File Acknowledgment Batchscript","boomi","nbasavaraju","INT : Non-Prod Support""","Bug","nbasavaraju","Boomi","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","01- DSR - BICC API - Scheduled*","boomi","nikhilsinha","INT : Non-Prod Support""","Bug","nikhilsinha,dineshtiwari","Boomi","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","01- RSU Processing - Truncate Equity Tables from DB*","boomi","nikhilsinha","INT : Non-Prod Support""","Bug","nikhilsinha,dineshtiwari","Boomi","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","01-ADP_Celergo-Lyft_SFTP*","boomi","nikhilsinha","INT : Non-Prod Support""","Bug","nikhilsinha,dineshtiwari","Boomi","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","01-ADP_GV-Lyft_SFTP*","boomi","nikhilsinha","INT : Non-Prod Support""","Bug","nikhilsinha,dineshtiwari","Boomi","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","02 - DSR - UCM to S3 - Scheduled*","boomi","nikhilsinha","INT : Non-Prod Support""","Bug","nikhilsinha,dineshtiwari","Boomi","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
"fb85fef4-47fd-4f40-9aab-9269e6e066fa","true","JIRA_Fields_Lookup","02-Gdrive_Get-Lyft_SFTP*","boomi","nikhilsinha","INT : Non-Prod Support""","Bug","nikhilsinha,dineshtiwari","Boomi","jira+BIZSYS@lyft.com","Minor","","","","","","","","","","",""
